id,name_en,name_ar,categoryName_en,categoryName_ar,subCategoryName_en,subCategoryName_ar,price,currency,stockStatus,preparationTime,specifications,url_en,url_ar,Image Src,Additional Images
"1029","Total Bench Grinder 150w 150 Mm","ماكينة تلميع وقص المعادن قوة 150 واط 150 مم من توتال","Tools","أدوات","Electric","الكهربائية","16.5","KWD","Only 6 left","1 Days","","https://aipowerkw.com/en/product/1029-total-bench-grinder-150w-150-mm","https://aipowerkw.com/ar/product/1029-%D9%85%D8%A7%D9%83%D9%8A%D9%86%D8%A9-%D8%AA%D9%84%D9%85%D9%8A%D8%B9-%D9%88%D9%82%D8%B5-%D8%A7%D9%84%D9%85%D8%B9%D8%A7%D8%AF%D9%86-%D9%82%D9%88%D8%A9-150-%D9%88%D8%A7%D8%B7-150-%D9%85%D9%85-%D9%85%D9%86-%D8%AA%D9%88%D8%AA%D8%A7%D9%84","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776027547.jpg","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776027550.jpg"
"1032","Total Brushless 4 5 Inch 20v 4ah Battery Angle Grinder Battery Charger 5 Disc","صاروخ لاسلكي 4 5 بوصه 20 فولت 4 امبير بطاريه و شاحن 5 أقراص 115 مم من توتال","Tools","أدوات","Cordless","اللاسلكية","25.5","KWD","Only 5 left","1 Days","","https://aipowerkw.com/en/product/1032-total-brushless-4-5-inch-20v-4ah-battery-angle-grinder-battery-charger-5-disc","https://aipowerkw.com/ar/product/1032-%D8%B5%D8%A7%D8%B1%D9%88%D8%AE-%D9%84%D8%A7%D8%B3%D9%84%D9%83%D9%8A-4-5-%D8%A8%D9%88%D8%B5%D9%87-20-%D9%81%D9%88%D9%84%D8%AA-4-%D8%A7%D9%85%D8%A8%D9%8A%D8%B1-%D8%A8%D8%B7%D8%A7%D8%B1%D9%8A%D9%87-%D9%88-%D8%B4%D8%A7%D8%AD%D9%86-5-%D8%A3%D9%82%D8%B1%D8%A7%D8%B5-115-%D9%85%D9%85-%D9%85%D9%86-%D8%AA%D9%88%D8%AA%D8%A7%D9%84","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776065044.jpg","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776065079.jpg"
"1038","Total Cordless Brushless Blower Battery Charger 20v 8 5m%c2%b3","منفاخ هواء لاسلكي بقوة 20 فولت 18500 دورة في الدقيقة من توتال","Tools","أدوات","Cordless","اللاسلكية","33.75","KWD","Only 3 left","1 Days","","https://aipowerkw.com/en/product/1038-total-cordless-brushless-blower-battery-charger-20v-8-5m%C2%B3","https://aipowerkw.com/ar/product/1038-%D9%85%D9%86%D9%81%D8%A7%D8%AE-%D9%87%D9%88%D8%A7%D8%A1-%D9%84%D8%A7%D8%B3%D9%84%D9%83%D9%8A-%D8%A8%D9%82%D9%88%D8%A9-20-%D9%81%D9%88%D9%84%D8%AA-18500-%D8%AF%D9%88%D8%B1%D8%A9-%D9%81%D9%8A-%D8%A7%D9%84%D8%AF%D9%82%D9%8A%D9%82%D8%A9-%D9%85%D9%86-%D8%AA%D9%88%D8%AA%D8%A7%D9%84","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776075429.jpg","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776075499.jpg"
"1041","Total Heat Gun Tb20078 2000w 3 Temperature Settings 50 550%c2%b0c With 4 Nozzles","مسدس حراري كهربائي بقوة 2000 واط بثلاثة إعدادات لدرجة الحرارة من 50 إلى 550 درجة مئوية 4 فوهات من تو","Tools","أدوات","Electric","الكهربائية","9.75","KWD","In Stock","1 Days","","https://aipowerkw.com/en/product/1041-total-heat-gun-tb20078-2000w-3-temperature-settings-50-550%C2%B0c-with-4-nozzles","https://aipowerkw.com/ar/product/1041-%D9%85%D8%B3%D8%AF%D8%B3-%D8%AD%D8%B1%D8%A7%D8%B1%D9%8A-%D9%83%D9%87%D8%B1%D8%A8%D8%A7%D8%A6%D9%8A-%D8%A8%D9%82%D9%88%D8%A9-2000-%D9%88%D8%A7%D8%B7-%D8%A8%D8%AB%D9%84%D8%A7%D8%AB%D8%A9-%D8%A5%D8%B9%D8%AF%D8%A7%D8%AF%D8%A7%D8%AA-%D9%84%D8%AF%D8%B1%D8%AC%D8%A9-%D8%A7%D9%84%D8%AD%D8%B1%D8%A7%D8%B1%D8%A9-%D9%85%D9%86-50-%D8%A5%D9%84%D9%89-550-%D8%AF%D8%B1%D8%AC%D8%A9-%D9%85%D8%A6%D9%88%D9%8A%D8%A9-4-%D9%81%D9%88%D9%87%D8%A7%D8%AA-%D9%85%D9%86-%D8%AA%D9%88","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776080175.jpg","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776080185.jpg"
"1044","Powertex Ppt Rs 30 A 590w Electric Reciprocating Saw","منشار ترددي كهربائي بقدرة 590 واط مصمم لمهام الهدم والقطع الاحترافية من باورتكس","Tools","أدوات","Electric","الكهربائية","28.5","KWD","In Stock","1 Days","","https://aipowerkw.com/en/product/1044-powertex-ppt-rs-30-a-590w-electric-reciprocating-saw","https://aipowerkw.com/ar/product/1044-%D9%85%D9%86%D8%B4%D8%A7%D8%B1-%D8%AA%D8%B1%D8%AF%D8%AF%D9%8A-%D9%83%D9%87%D8%B1%D8%A8%D8%A7%D8%A6%D9%8A-%D8%A8%D9%82%D8%AF%D8%B1%D8%A9-590-%D9%88%D8%A7%D8%B7-%D9%85%D8%B5%D9%85%D9%85-%D9%84%D9%85%D9%87%D8%A7%D9%85-%D8%A7%D9%84%D9%87%D8%AF%D9%85-%D9%88%D8%A7%D9%84%D9%82%D8%B7%D8%B9-%D8%A7%D9%84%D8%A7%D8%AD%D8%AA%D8%B1%D8%A7%D9%81%D9%8A%D8%A9-%D9%85%D9%86-%D8%A8%D8%A7%D9%88%D8%B1%D8%AA%D9%83%D8%B3","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776087395.jpg","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776087403.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776087414.jpg"
"1047","Electric Hoist 900w 250kgs 500kgs Lifting Capacity","رافعة كهربائية بقوة 900 واط من 250 كجم إلى 500 كجم","Tools","أدوات","Electric","الكهربائية","45","KWD","Only 3 left","1 Days","","https://aipowerkw.com/en/product/1047-electric-hoist-900w-250kgs-500kgs-lifting-capacity","https://aipowerkw.com/ar/product/1047-%D8%B1%D8%A7%D9%81%D8%B9%D8%A9-%D9%83%D9%87%D8%B1%D8%A8%D8%A7%D8%A6%D9%8A%D8%A9-%D8%A8%D9%82%D9%88%D8%A9-900-%D9%88%D8%A7%D8%B7-%D9%85%D9%86-250-%D9%83%D8%AC%D9%85-%D8%A5%D9%84%D9%89-500-%D9%83%D8%AC%D9%85","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776089876.jpg","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776089907.jpg"
"1050","Total Random Orbital Sander 320w 125mm Electric Round Hair Clipper","حفافة دائرية كهربائية بقوة 320 واط 125 مم من توتال","Tools","أدوات","Electric","الكهربائية","18","KWD","Only 9 left","1 Days","","https://aipowerkw.com/en/product/1050-total-random-orbital-sander-320w-125mm-electric-round-hair-clipper","https://aipowerkw.com/ar/product/1050-%D8%AD%D9%81%D8%A7%D9%81%D8%A9-%D8%AF%D8%A7%D8%A6%D8%B1%D9%8A%D8%A9-%D9%83%D9%87%D8%B1%D8%A8%D8%A7%D8%A6%D9%8A%D8%A9-%D8%A8%D9%82%D9%88%D8%A9-320-%D9%88%D8%A7%D8%B7-125-%D9%85%D9%85-%D9%85%D9%86-%D8%AA%D9%88%D8%AA%D8%A7%D9%84","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776091027.jpg","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776091058.jpg"
"1059","Dca Admy125 Cordless Brushless Circular Saw Battery No Charger","منشار دائري لاسلكي بقوة 20 فولت 125 مم زاوية 45°، مع البطارية ولا يشمل الشاحن من Dca","Tools","أدوات","Cordless","اللاسلكية","33","KWD","Only 3 left","1 Days","","https://aipowerkw.com/en/product/1059-dca-admy125-cordless-brushless-circular-saw-battery-no-charger","https://aipowerkw.com/ar/product/1059-%D9%85%D9%86%D8%B4%D8%A7%D8%B1-%D8%AF%D8%A7%D8%A6%D8%B1%D9%8A-%D9%84%D8%A7%D8%B3%D9%84%D9%83%D9%8A-%D8%A8%D9%82%D9%88%D8%A9-20-%D9%81%D9%88%D9%84%D8%AA-125-%D9%85%D9%85-%D8%B2%D8%A7%D9%88%D9%8A%D8%A9-45%C2%B0%D8%8C-%D9%85%D8%B9-%D8%A7%D9%84%D8%A8%D8%B7%D8%A7%D8%B1%D9%8A%D8%A9-%D9%88%D9%84%D8%A7-%D9%8A%D8%B4%D9%85%D9%84-%D8%A7%D9%84%D8%B4%D8%A7%D8%AD%D9%86-%D9%85%D9%86-dca","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776266252.jpg","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776266260.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776266467.jpg"
"1065","Dca Cordless 4v Engraver Dca Adsj0401 Type E","جهاز نقش لاسلكي بقوة 4 فولت مع 47 قطعة ملحقات من Dca","Tools","أدوات","Cordless","اللاسلكية","18","KWD","Only 7 left","1 Days","","https://aipowerkw.com/en/product/1065-dca-cordless-4v-engraver-dca-adsj0401-type-e","https://aipowerkw.com/ar/product/1065-%D8%AC%D9%87%D8%A7%D8%B2-%D9%86%D9%82%D8%B4-%D9%84%D8%A7%D8%B3%D9%84%D9%83%D9%8A-%D8%A8%D9%82%D9%88%D8%A9-4-%D9%81%D9%88%D9%84%D8%AA-%D9%85%D8%B9-47-%D9%82%D8%B7%D8%B9%D8%A9-%D9%85%D9%84%D8%AD%D9%82%D8%A7%D8%AA-%D9%85%D9%86-dca","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776143990.jpg","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776144029.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776144066.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776144080.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776144088.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776144100.jpg"
"1068","Total Cordless Work Lamp 42v %e2%80%932800 Lumens 50w Led Rechargeable Work Light With Runtime Display","مصباح العمل اللاسلكي بقوة 42v 2800 Lumens 50w Led ضوء العمل القابل لإعادة الشحن من توتال","Tools","أدوات","Cordless","اللاسلكية","33.75","KWD","Only 9 left","1 Days","","https://aipowerkw.com/en/product/1068-total-cordless-work-lamp-42v-%E2%80%932800-lumens-50w-led-rechargeable-work-light-with-runtime-display","https://aipowerkw.com/ar/product/1068-%D9%85%D8%B5%D8%A8%D8%A7%D8%AD-%D8%A7%D9%84%D8%B9%D9%85%D9%84-%D8%A7%D9%84%D9%84%D8%A7%D8%B3%D9%84%D9%83%D9%8A-%D8%A8%D9%82%D9%88%D8%A9-42v-2800-lumens-50w-led-%D8%B6%D9%88%D8%A1-%D8%A7%D9%84%D8%B9%D9%85%D9%84-%D8%A7%D9%84%D9%82%D8%A7%D8%A8%D9%84-%D9%84%D8%A5%D8%B9%D8%A7%D8%AF%D8%A9-%D8%A7%D9%84%D8%B4%D8%AD%D9%86-%D9%85%D9%86-%D8%AA%D9%88%D8%AA%D8%A7%D9%84","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776154260.jpg","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776154275.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776154296.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776154308.jpg"
"1077","Dca 240w 100mm Orbital Sander","صنفرة مدارية كهربائية بقوة 240 واط 100 مم من Dca","Tools","أدوات","Electric","الكهربائية","12.75","KWD","In Stock","1 Days","","https://aipowerkw.com/en/product/1077-dca-240w-100mm-orbital-sander","https://aipowerkw.com/ar/product/1077-%D8%B5%D9%86%D9%81%D8%B1%D8%A9-%D9%85%D8%AF%D8%A7%D8%B1%D9%8A%D8%A9-%D9%83%D9%87%D8%B1%D8%A8%D8%A7%D8%A6%D9%8A%D8%A9-%D8%A8%D9%82%D9%88%D8%A9-240-%D9%88%D8%A7%D8%B7-100-%D9%85%D9%85-%D9%85%D9%86-dca","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776190439.jpg","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776190450.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776190457.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776190464.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776190492.jpg"
"1080","Total 20v 3 Inch Angle Grinder 1 Battery And Charger","صاروخ قطع وتجليخ 20 فولت 3 بوصة 1 بطارية وشاحن من توتال","Tools","أدوات","Cordless","اللاسلكية","25.5","KWD","Only 5 left","1 Days","","https://aipowerkw.com/en/product/1080-total-20v-3-inch-angle-grinder-1-battery-and-charger","https://aipowerkw.com/ar/product/1080-%D8%B5%D8%A7%D8%B1%D9%88%D8%AE-%D9%82%D8%B7%D8%B9-%D9%88%D8%AA%D8%AC%D9%84%D9%8A%D8%AE-20-%D9%81%D9%88%D9%84%D8%AA-3-%D8%A8%D9%88%D8%B5%D8%A9-1-%D8%A8%D8%B7%D8%A7%D8%B1%D9%8A%D8%A9-%D9%88%D8%B4%D8%A7%D8%AD%D9%86-%D9%85%D9%86-%D8%AA%D9%88%D8%AA%D8%A7%D9%84","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776192909.jpg","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776192915.jpg"
"1083","Makute Gasoline Electric Drill 52cc 2 2 Hp 1600w Adjustable Depth Ergonomic Handle 1200ml Fuel","حفارة أرض البنزين محرك ثنائي بقوة 2 2 حصان 1600 واط عمق قابل للتعديل مقبض مريح خزان وقود سعة 1200","Tools","أدوات","Petrol","البنزين","33.75","KWD","Only 5 left","1 Days","","https://aipowerkw.com/en/product/1083-makute-gasoline-electric-drill-52cc-2-2-hp-1600w-adjustable-depth-ergonomic-handle-1200ml-fuel","https://aipowerkw.com/ar/product/1083-%D8%AD%D9%81%D8%A7%D8%B1%D8%A9-%D8%A3%D8%B1%D8%B6-%D8%A7%D9%84%D8%A8%D9%86%D8%B2%D9%8A%D9%86-%D9%85%D8%AD%D8%B1%D9%83-%D8%AB%D9%86%D8%A7%D8%A6%D9%8A-%D8%A8%D9%82%D9%88%D8%A9-2-2-%D8%AD%D8%B5%D8%A7%D9%86-1600-%D9%88%D8%A7%D8%B7-%D8%B9%D9%85%D9%82-%D9%82%D8%A7%D8%A8%D9%84-%D9%84%D9%84%D8%AA%D8%B9%D8%AF%D9%8A%D9%84-%D9%85%D9%82%D8%A8%D8%B6-%D9%85%D8%B1%D9%8A%D8%AD-%D8%AE%D8%B2%D8%A7%D9%86-%D9%88%D9%82%D9%88%D8%AF-%D8%B3%D8%B9%D8%A9-1200","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776238219.jpg","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776238228.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776238236.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776238246.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776238253.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776238275.jpg"
"1086","Dca Jigsaw 600w 0 45 Cutting Angle 0 45 Degrees 100mm Steel 65mm Wood","منشار ترددي بقوة 600 واط زاوية قطع من 0 إلى 45 درجة طول القطع 100 مم للفولاذ و65 مم للخشب Dca","Tools","أدوات","Electric","الكهربائية","24","KWD","In Stock","1 Days","","https://aipowerkw.com/en/product/1086-dca-jigsaw-600w-0-45-cutting-angle-0-45-degrees-100mm-steel-65mm-wood","https://aipowerkw.com/ar/product/1086-%D9%85%D9%86%D8%B4%D8%A7%D8%B1-%D8%AA%D8%B1%D8%AF%D8%AF%D9%8A-%D8%A8%D9%82%D9%88%D8%A9-600-%D9%88%D8%A7%D8%B7-%D8%B2%D8%A7%D9%88%D9%8A%D8%A9-%D9%82%D8%B7%D8%B9-%D9%85%D9%86-0-%D8%A5%D9%84%D9%89-45-%D8%AF%D8%B1%D8%AC%D8%A9-%D8%B7%D9%88%D9%84-%D8%A7%D9%84%D9%82%D8%B7%D8%B9-100-%D9%85%D9%85-%D9%84%D9%84%D9%81%D9%88%D9%84%D8%A7%D8%B0-%D9%8865-%D9%85%D9%85-%D9%84%D9%84%D8%AE%D8%B4%D8%A8-dca","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776241382.jpg","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776241398.jpg"
"1089","Ideal 68cc Heavy Duty Petrol Operated Earth Auger Post Hole Digger Hand Earth Auger With 12 Inches","حفارة ثقوب للأرض شديدة التحمل بنزين بقوة 68 سي سي مع ريشة حفر مقاس 12 بوصة من Ideal","Tools","أدوات","Petrol","البنزين","46.5","KWD","In Stock","1 Days","","https://aipowerkw.com/en/product/1089-ideal-68cc-heavy-duty-petrol-operated-earth-auger-post-hole-digger-hand-earth-auger-with-12-inches","https://aipowerkw.com/ar/product/1089-%D8%AD%D9%81%D8%A7%D8%B1%D8%A9-%D8%AB%D9%82%D9%88%D8%A8-%D9%84%D9%84%D8%A3%D8%B1%D8%B6-%D8%B4%D8%AF%D9%8A%D8%AF%D8%A9-%D8%A7%D9%84%D8%AA%D8%AD%D9%85%D9%84-%D8%A8%D9%86%D8%B2%D9%8A%D9%86-%D8%A8%D9%82%D9%88%D8%A9-68-%D8%B3%D9%8A-%D8%B3%D9%8A-%D9%85%D8%B9-%D8%B1%D9%8A%D8%B4%D8%A9-%D8%AD%D9%81%D8%B1-%D9%85%D9%82%D8%A7%D8%B3-12-%D8%A8%D9%88%D8%B5%D8%A9-%D9%85%D9%86-ideal","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776243853.jpg","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776243862.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776243870.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776243880.jpg"
"1095","Total 2000w Industrial Heat Gun","مسدس حراري صناعي بقوة 2000 واط مع تحكم بالحرارة وملحقات من توتال","Tools","أدوات","Electric","الكهربائية","13.5","KWD","In Stock","1 Days","","https://aipowerkw.com/en/product/1095-total-2000w-industrial-heat-gun","https://aipowerkw.com/ar/product/1095-%D9%85%D8%B3%D8%AF%D8%B3-%D8%AD%D8%B1%D8%A7%D8%B1%D9%8A-%D8%B5%D9%86%D8%A7%D8%B9%D9%8A-%D8%A8%D9%82%D9%88%D8%A9-2000-%D9%88%D8%A7%D8%B7-%D9%85%D8%B9-%D8%AA%D8%AD%D9%83%D9%85-%D8%A8%D8%A7%D9%84%D8%AD%D8%B1%D8%A7%D8%B1%D8%A9-%D9%88%D9%85%D9%84%D8%AD%D9%82%D8%A7%D8%AA-%D9%85%D9%86-%D8%AA%D9%88%D8%AA%D8%A7%D9%84","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776271796.jpg","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776271803.jpg"
"1098","Total 42v 460nm Cordless Impact Wrench With 1 X 2 0ah Battery 1 X Charger","طقم مفك براغي بقوة 42 فولت نص بوصه 460 نيوتن مع 1 بطاريه 2 امبير شاحن من توتال","Tools","أدوات","Cordless","اللاسلكية","34.5","KWD","In Stock","1 Days","","https://aipowerkw.com/en/product/1098-total-42v-460nm-cordless-impact-wrench-with-1-x-2-0ah-battery-1-x-charger","https://aipowerkw.com/ar/product/1098-%D8%B7%D9%82%D9%85-%D9%85%D9%81%D9%83-%D8%A8%D8%B1%D8%A7%D8%BA%D9%8A-%D8%A8%D9%82%D9%88%D8%A9-42-%D9%81%D9%88%D9%84%D8%AA-%D9%86%D8%B5-%D8%A8%D9%88%D8%B5%D9%87-460-%D9%86%D9%8A%D9%88%D8%AA%D9%86-%D9%85%D8%B9-1-%D8%A8%D8%B7%D8%A7%D8%B1%D9%8A%D9%87-2-%D8%A7%D9%85%D8%A8%D9%8A%D8%B1-%D8%B4%D8%A7%D8%AD%D9%86-%D9%85%D9%86-%D8%AA%D9%88%D8%AA%D8%A7%D9%84","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776274150.jpg","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776274161.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776274166.jpg"
"1101","Total 16v 66nm Compact Brushless Cordless Impact Drill Tidli166062","مثقاب لاسلكي صغير الحجم كفاءة عالية بقوة 16 فولت 66 نيوتن من توتال","Tools","أدوات","Cordless","اللاسلكية","25.5","KWD","Only 5 left","1 Days","","https://aipowerkw.com/en/product/1101-total-16v-66nm-compact-brushless-cordless-impact-drill-tidli166062","https://aipowerkw.com/ar/product/1101-%D9%85%D8%AB%D9%82%D8%A7%D8%A8-%D9%84%D8%A7%D8%B3%D9%84%D9%83%D9%8A-%D8%B5%D8%BA%D9%8A%D8%B1-%D8%A7%D9%84%D8%AD%D8%AC%D9%85-%D9%83%D9%81%D8%A7%D8%A1%D8%A9-%D8%B9%D8%A7%D9%84%D9%8A%D8%A9-%D8%A8%D9%82%D9%88%D8%A9-16-%D9%81%D9%88%D9%84%D8%AA-66-%D9%86%D9%8A%D9%88%D8%AA%D9%86-%D9%85%D9%86-%D8%AA%D9%88%D8%AA%D8%A7%D9%84","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776274445.jpg","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776274519.jpg"
"1104","Total 16v 2ah Lithium Battery Tfbli1620","بطارية ليثيوم 16 فولت 2 امبير من توتال","Tools","أدوات","Cordless","اللاسلكية","9","KWD","In Stock","1 Days","","https://aipowerkw.com/en/product/1104-total-16v-2ah-lithium-battery-tfbli1620","https://aipowerkw.com/ar/product/1104-%D8%A8%D8%B7%D8%A7%D8%B1%D9%8A%D8%A9-%D9%84%D9%8A%D8%AB%D9%8A%D9%88%D9%85-16-%D9%81%D9%88%D9%84%D8%AA-2-%D8%A7%D9%85%D8%A8%D9%8A%D8%B1-%D9%85%D9%86-%D8%AA%D9%88%D8%AA%D8%A7%D9%84","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776275319.jpg","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776275327.jpg"
"1137","Total 20v 460mm Lithium Ion Hedge Trimmer Thtli20461","منشار تقليم الأشجار لاسلكي بقوة 20 فولت بعرض قطع 18 مم خفيف الوزن من توتال","Tools","أدوات","Cordless","اللاسلكية","25.5","KWD","In Stock","1 Days","","https://aipowerkw.com/en/product/1137-total-20v-460mm-lithium-ion-hedge-trimmer-thtli20461","https://aipowerkw.com/ar/product/1137-%D9%85%D9%86%D8%B4%D8%A7%D8%B1-%D8%AA%D9%82%D9%84%D9%8A%D9%85-%D8%A7%D9%84%D8%A3%D8%B4%D8%AC%D8%A7%D8%B1-%D9%84%D8%A7%D8%B3%D9%84%D9%83%D9%8A-%D8%A8%D9%82%D9%88%D8%A9-20-%D9%81%D9%88%D9%84%D8%AA-%D8%A8%D8%B9%D8%B1%D8%B6-%D9%82%D8%B7%D8%B9-18-%D9%85%D9%85-%D8%AE%D9%81%D9%8A%D9%81-%D8%A7%D9%84%D9%88%D8%B2%D9%86-%D9%85%D9%86-%D8%AA%D9%88%D8%AA%D8%A7%D9%84","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776329229.jpg","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776329279.jpg"
"1140","Total 20v 2 0ah Lithium Ion Battery Pack","بطارية ليثيوم بقوة 20 فولت 2 أمبير من توتال","Tools","أدوات","Cordless","اللاسلكية","8.25","KWD","Out of Stock","1 Days","","https://aipowerkw.com/en/product/1140-total-20v-2-0ah-lithium-ion-battery-pack","https://aipowerkw.com/ar/product/1140-%D8%A8%D8%B7%D8%A7%D8%B1%D9%8A%D8%A9-%D9%84%D9%8A%D8%AB%D9%8A%D9%88%D9%85-%D8%A8%D9%82%D9%88%D8%A9-20-%D9%81%D9%88%D9%84%D8%AA-2-%D8%A3%D9%85%D8%A8%D9%8A%D8%B1-%D9%85%D9%86-%D8%AA%D9%88%D8%AA%D8%A7%D9%84","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776330292.jpg","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776330331.jpg"
"1143","Total 1050w Long Arm Wall Sander Tws10501 8","ماكينة صنفرة الجدران الجافة كهربائية بقوة 1050 واط ذراع طويله مع كيس للغبار من توتال","Tools","أدوات","Electric","الكهربائية","39.75","KWD","In Stock","1 Days","","https://aipowerkw.com/en/product/1143-total-1050w-long-arm-wall-sander-tws10501-8","https://aipowerkw.com/ar/product/1143-%D9%85%D8%A7%D9%83%D9%8A%D9%86%D8%A9-%D8%B5%D9%86%D9%81%D8%B1%D8%A9-%D8%A7%D9%84%D8%AC%D8%AF%D8%B1%D8%A7%D9%86-%D8%A7%D9%84%D8%AC%D8%A7%D9%81%D8%A9-%D9%83%D9%87%D8%B1%D8%A8%D8%A7%D8%A6%D9%8A%D8%A9-%D8%A8%D9%82%D9%88%D8%A9-1050-%D9%88%D8%A7%D8%B7-%D8%B0%D8%B1%D8%A7%D8%B9-%D8%B7%D9%88%D9%8A%D9%84%D9%87-%D9%85%D8%B9-%D9%83%D9%8A%D8%B3-%D9%84%D9%84%D8%BA%D8%A8%D8%A7%D8%B1-%D9%85%D9%86-%D8%AA%D9%88%D8%AA%D8%A7%D9%84","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776331570.jpg","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776331581.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776331589.jpg"
"1146","Dca 500w 82mm Max 1600rpm Electric Planer Amb82","ماكينة تسوية الأخشاب بقوة 500 واط 82 مم حد أقصى 1600 دورة في الدقيقة من Dca","Tools","أدوات","Electric","الكهربائية","22.5","KWD","In Stock","1 Days","","https://aipowerkw.com/en/product/1146-dca-500w-82mm-max-1600rpm-electric-planer-amb82","https://aipowerkw.com/ar/product/1146-%D9%85%D8%A7%D9%83%D9%8A%D9%86%D8%A9-%D8%AA%D8%B3%D9%88%D9%8A%D8%A9-%D8%A7%D9%84%D8%A3%D8%AE%D8%B4%D8%A7%D8%A8-%D8%A8%D9%82%D9%88%D8%A9-500-%D9%88%D8%A7%D8%B7-82-%D9%85%D9%85-%D8%AD%D8%AF-%D8%A3%D9%82%D8%B5%D9%89-1600-%D8%AF%D9%88%D8%B1%D8%A9-%D9%81%D9%8A-%D8%A7%D9%84%D8%AF%D9%82%D9%8A%D9%82%D8%A9-%D9%85%D9%86-dca","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776333980.jpg","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776334017.jpg"
