"Title","URL handle","Description","Vendor","Product category","Type","Tags","Published on online store","Status","SKU","Barcode","Option1 name","Option1 value","Option1 Linked To","Option2 name","Option2 value","Option2 Linked To","Option3 name","Option3 value","Option3 Linked To","Price","Compare-at price","Cost per item","Charge tax","Tax code","Unit price total measure","Unit price total measure unit","Unit price base measure","Unit price base measure unit","Inventory tracker","Inventory quantity","Continue selling when out of stock","Weight value (grams)","Weight unit for display","Requires shipping","Fulfillment service","Product image URL","Image position","Image alt text","Variant image URL","Gift card","SEO title","SEO description","Color (product.metafields.shopify.color-pattern)","Google Shopping / Google product category","Google Shopping / Gender","Google Shopping / Age group","Google Shopping / Manufacturer part number (MPN)","Google Shopping / Ad group name","Google Shopping / Ads labels","Google Shopping / Condition","Google Shopping / Custom product","Google Shopping / Custom label 0","Google Shopping / Custom label 1","Google Shopping / Custom label 2","Google Shopping / Custom label 3","Google Shopping / Custom label 4","Metafield: custom.specifications [json]"
"","petrol-generator-senci-8-5kw-–-heavy-duty-power-generator","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776170084.jpg","3","Petrol Generator Senci 8 5kw %e2%80%93 Heavy Duty Power Generator","","","","","","","","","","","","","","","","","","",""
"","petrol-generator-senci-8-5kw-–-heavy-duty-power-generator","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776170106.jpg","4","Petrol Generator Senci 8 5kw %e2%80%93 Heavy Duty Power Generator","","","","","","","","","","","","","","","","","","",""
"Makut 2 6 Kw Gasoline Generator Portable Power Generator","makut-2-6-kw-gasoline-generator-portable-power-generator","Makut 2.6 kW Gasoline Generator - Portable Power GeneratorCompact electric generator with an electric starter for ease of use The Makut MK4000-A gasoline generator is a compact and reliable power solution designed for backup power at home, for outdoor activities, and in small workshops. With a maximum power output of up to 2.6 kW , this generator provides stable electricity to power essential appliances such as lamps, fans, small tools, and other household equipment. Thanks to its electric starting system , the generator allows for quick and easy start-up. Its robust construction and efficient gasoline engine ensure reliable perform.","AIpower Kuwait","Generator","Gasoline Generator","Generator, Gasoline Generator, Gasoline","TRUE","Active","AIP-1173","","Title","Default Title","","","","","","","","95","","","TRUE","","","","","","shopify","0","DENY","","g","TRUE","manual","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776412192.jpg","1","Makut 2 6 Kw Gasoline Generator Portable Power Generator","","FALSE","Makut 2 6 Kw Gasoline Generator Portable Power Generator","Makut 2.6 kW Gasoline Generator - Portable Power GeneratorCompact electric generator with an electric starter for ease of use The Makut MK4000-A gasoline generator is a compact and reliable power solution designed for backup power at home, for outdoor activities, and in small workshops. With a maximum power output of u","","","","","","Gasoline Generator","Generator","New","FALSE","","","","","","{""fuel_type"":""Gasoline""}"
"","makut-2-6-kw-gasoline-generator-portable-power-generator","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776412199.jpg","2","Makut 2 6 Kw Gasoline Generator Portable Power Generator","","","","","","","","","","","","","","","","","","",""
"Senci Power Station %e2%80%93 Senci 4500w Inverter Generator","senci-power-station-–-senci-4500w-inverter-generator","Senci Power Station – Senci 4500W Inverter GeneratorThe Senci 4500 W inverter generator – ultra-quiet and powerful. Perfect for camping, film shoots, backup power at home, or outdoor recreational use. Built with mobility in mind, it stands ready wherever reliable power is needed. Rated Power: 4,000 W, Max Power: 4,500 W.Engine: 4-stroke OHV, air-cooled gasoline engine. Run Time: ~9.5 hours at 50% load.Fuel Capacity: 10 L; AC Voltage: 230 V.single phase.Noise: ultra-quiet operation.Mobility: Telescopic handle and wheels.Weight: ~61 kg.","AIpower Kuwait","Generator","Inverter Generator","Generator, Inverter Generator, inverter","TRUE","Active","AIP-1215","","Title","Default Title","","","","","","","","210","","","TRUE","","","","","","shopify","3","DENY","","g","TRUE","manual","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776782218.jpg","1","Senci Power Station %e2%80%93 Senci 4500w Inverter Generator","","FALSE","Senci Power Station %e2%80%93 Senci 4500w Inverter Generator","Senci Power Station – Senci 4500W Inverter GeneratorThe Senci 4500 W inverter generator – ultra-quiet and powerful. Perfect for camping, film shoots, backup power at home, or outdoor recreational use. Built with mobility in mind, it stands ready wherever reliable power is needed. Rated Power: 4,000 W, Max Power: 4,500 ","","","","","","Inverter Generator","Generator","New","FALSE","","","","","","{""fuel_type"":""inverter""}"
"","senci-power-station-–-senci-4500w-inverter-generator","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776782231.jpg","2","Senci Power Station %e2%80%93 Senci 4500w Inverter Generator","","","","","","","","","","","","","","","","","","",""
"","senci-power-station-–-senci-4500w-inverter-generator","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776782252.jpg","3","Senci Power Station %e2%80%93 Senci 4500w Inverter Generator","","","","","","","","","","","","","","","","","","",""
"","senci-power-station-–-senci-4500w-inverter-generator","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776782260.jpg","4","Senci Power Station %e2%80%93 Senci 4500w Inverter Generator","","","","","","","","","","","","","","","","","","",""
"A Ipower Diy200 Gasoline Welding Generator 5kw Rated 5 5kw Max Dc 50 200a Welder With 14hp Engin","a-ipower-diy200-gasoline-welding-generator-5kw-rated-5-5kw-max-dc-50-200a-welder-with-14hp-engin","A-iPower DIY200 Gasoline Welding Generator | 5kW Rated/5.5kW Max | DC 50-200A Welder with 14HP EnginAiPower DIY200 Gasoline Welding Generator – a powerhouse designed for welding professionals, construction crews, and farm operators needing dual-purpose reliability. Combining 5000 rated watts (5500 max watts) of electrical output with DC 50-200A welding capabilities, this industrial-grade machine tackles steel, stainless steel, cast iron, hard surfacing, and aluminum with precision. Equipped with a 14HP gasoline engine, it’s built for heavy-duty job sites, ranch work, and emergency backup power when you need it most.","AIpower Kuwait","Generator","Welding Generator","Generator, Welding Generator","TRUE","Active","AIP-1218","","Title","Default Title","","","","","","","","290","","","TRUE","","","","","","shopify","1","DENY","","g","TRUE","manual","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776788821.jpg","1","A Ipower Diy200 Gasoline Welding Generator 5kw Rated 5 5kw Max Dc 50 200a Welder With 14hp Engin","","FALSE","A Ipower Diy200 Gasoline Welding Generator 5kw Rated 5 5kw Max Dc 50 200a Welder With 14hp Engin","A-iPower DIY200 Gasoline Welding Generator | 5kW Rated/5.5kW Max | DC 50-200A Welder with 14HP EnginAiPower DIY200 Gasoline Welding Generator – a powerhouse designed for welding professionals, construction crews, and farm operators needing dual-purpose reliability. Combining 5000 rated watts (5500 max watts) of electri","","","","","","Welding Generator","Generator","New","FALSE","","","","","",""
"Powerage Pae12sta3 Ats Silent Diesel Generator","powerage-pae12sta3-ats-silent-diesel-generator","Powerage PAE12STA3+ATS Silent Diesel Generator.This model is a high-capacity power solution designed for residential, commercial, or construction site use. Key Specifications: Power Output: Rated at 12.0 kVA with a maximum output of 12.5 kVA. Voltage &amp; Frequency: Typically operates at 220V at 50Hz (single phase) or 400V (three-phase) depending on the specific model configuration. Engine: Features a water-cooled diesel engine designed for heavy-duty performance. ATS (Automatic Transfer Switch): Includes an integrated ATS that automatically detects utility power failures and switches to the generator without manual intervention. Design: Super silent canopy designed to reduce operating noise. Capacity &amp; Capabilities: A 12 kVA generator is substantial enough to run major household appliances simultaneously during a blackout, including. Air conditioning units.Refrigeration and lighting systems.Workshop tools like 200 Amp welders or large compressors.","AIpower Kuwait","Generator","Diesel Generator","Generator, Diesel Generator, Diesel","TRUE","Active","AIP-1221","","Title","Default Title","","","","","","","","1000","","","TRUE","","","","","","shopify","1","DENY","","g","TRUE","manual","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776834935.jpg","1","Powerage Pae12sta3 Ats Silent Diesel Generator","","FALSE","Powerage Pae12sta3 Ats Silent Diesel Generator","Powerage PAE12STA3+ATS Silent Diesel Generator.This model is a high-capacity power solution designed for residential, commercial, or construction site use. Key Specifications: Power Output: Rated at 12.0 kVA with a maximum output of 12.5 kVA. Voltage &amp; Frequency: Typically operates at 220V at 50Hz (single phase) or","","","","","","Diesel Generator","Generator","New","FALSE","","","","","","{""fuel_type"":""Diesel""}"
"Power Pro 12l Silent","power-pro-12l-silent","Power Pro 12L SilentExperience smooth, quiet, and reliable air compression with the PowerPro 12L Silent Air Compressor, designed for both professional and home use. This ultra-quiet compressor features a compact build with a powerful motor that ensures smooth performance while keeping noise levels to a minimum. Engineered for easy maintenance and long-term durability, includes a thermal overload protector and pressure switch for enhanced safety and performance control. Whether you\""re powering tools or inflating tires, this 12-liter air compressor offers consistent airflow in a quiet, compact, and dependable design—perfect for workshops, garages, and mobile job sites. Warranty 6 months","AIpower Kuwait","Air Compressor","Silent Compressor","Air Compressor, Silent Compressor","TRUE","Active","AIP-39","","Title","Default Title","","","","","","","","25","","","TRUE","","","","","","shopify","0","DENY","","g","TRUE","manual","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01767868213.jpg","1","Power Pro 12l Silent","","FALSE","Power Pro 12l Silent","Power Pro 12L SilentExperience smooth, quiet, and reliable air compression with the PowerPro 12L Silent Air Compressor, designed for both professional and home use. This ultra-quiet compressor features a compact build with a powerful motor that ensures smooth performance while keeping noise levels to a minimum. Enginee","","","","","","Silent Compressor","Air Compressor","New","FALSE","","","","","",""
"","power-pro-12l-silent","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01767868274.jpg","2","Power Pro 12l Silent","","","","","","","","","","","","","","","","","","",""
"","power-pro-12l-silent","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01767868313.jpg","3","Power Pro 12l Silent","","","","","","","","","","","","","","","","","","",""
"Power Pro 30l Silent","power-pro-30l-silent","Power Pro 30L SilentExperience smooth, quiet, and reliable air compression with the PowerPro 30L Silent Air Compressor, designed for both professional and home use. This ultra-quiet compressor features a compact build with a powerful motor that ensures smooth performance while keeping noise levels to a minimum. Engineered for easy maintenance and long-term durability, includes a thermal overload protector and pressure switch for enhanced safety and performance control. Whether you\""re powering tools or inflating tires, this 30-liter air compressor offers consistent airflow in a quiet, compact, and dependable design—perfect for workshops, garages, and mobile job sites. Warranty 6 months","AIpower Kuwait","Air Compressor","Silent Compressor","Air Compressor, Silent Compressor","TRUE","Active","AIP-42","","Title","Default Title","","","","","","","","35","","","TRUE","","","","","","shopify","0","DENY","","g","TRUE","manual","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01768139398.jpg","1","Power Pro 30l Silent","","FALSE","Power Pro 30l Silent","Power Pro 30L SilentExperience smooth, quiet, and reliable air compression with the PowerPro 30L Silent Air Compressor, designed for both professional and home use. This ultra-quiet compressor features a compact build with a powerful motor that ensures smooth performance while keeping noise levels to a minimum. Enginee","","","","","","Silent Compressor","Air Compressor","New","FALSE","","","","","",""
"","power-pro-30l-silent","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01768139489.jpg","2","Power Pro 30l Silent","","","","","","","","","","","","","","","","","","",""
"","power-pro-30l-silent","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01768139522.jpg","3","Power Pro 30l Silent","","","","","","","","","","","","","","","","","","",""
