id,name,categoryName,subCategoryName,price,currency,stockStatus,preparationTime,specifications,url,Image Src,Additional Images
"888","Ingco 8 Pcs Jig Saw Blades Set","Accessories","","2.75","KWD","In Stock","1 Days","","https://aipowerkw.com/en/product/888-ingco-8-pcs-jig-saw-blades-set","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01775806090.jpg","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01775806111.jpg"
"927","Total 147 Pcs Hand Tools Set","Accessories","","48","KWD","Only 6 left","1 Days","","https://aipowerkw.com/en/product/927-total-147-pcs-hand-tools-set","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01775845672.jpg","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01775845682.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01775845701.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01775845728.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01775845814.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01775845854.jpg"
"948","Total 168 Pcs Hand Tools Set Premium Quality","Accessories","","19","KWD","Only 4 left","1 Days","","https://aipowerkw.com/en/product/948-total-168-pcs-hand-tools-set-premium-quality","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01775851390.jpg","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01775851486.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01775851497.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01775851513.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01775851532.jpg"
"951","Total 100 Pcs Screwdriver Set","Accessories","","12","KWD","Out of Stock","1 Days","","https://aipowerkw.com/en/product/951-total-100-pcs-screwdriver-set","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01775852084.jpg","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01775852088.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01775852091.jpg"
"960","Total Ultrathin Diamond Cutting Disc 115mm 4 1 2%e2%80%b3 %c3%97 22 2mm %e2%80%93 10mm Width 1 4mm Thickness High Eff","Accessories","","3","KWD","In Stock","1 Days","","https://aipowerkw.com/en/product/960-total-ultrathin-diamond-cutting-disc-115mm-4-1-2%E2%80%B3-%C3%97-22-2mm-%E2%80%93-10mm-width-1-4mm-thickness-high-eff","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01775892967.jpg","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01775892979.jpg"
"963","Total Dry Diamond Cutting Disc 115mm 4 5","Accessories","","4","KWD","In Stock","1 Days","","https://aipowerkw.com/en/product/963-total-dry-diamond-cutting-disc-115mm-4-5","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01775893163.jpg","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01775893166.jpg"
"966","Total 115mm 4%c2%bd Inch Diamond Cup Wheel","Accessories","","3.75","KWD","In Stock","1 Days","","https://aipowerkw.com/en/product/966-total-115mm-4%C2%BD-inch-diamond-cup-wheel","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01775893865.jpg","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01775893870.jpg"
"969","Total Diamond Cup Wheels Double Row Segmented 115mm","Accessories","","3.75","KWD","In Stock","1 Days","","https://aipowerkw.com/en/product/969-total-diamond-cup-wheels-double-row-segmented-115mm","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01775894162.jpg","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01775894165.jpg"
"1008","Total Super Cutting And Grinding Disc Set 30pcs 76mm 3","Accessories","","12","KWD","In Stock","1 Days","","https://aipowerkw.com/en/product/1008-total-super-cutting-and-grinding-disc-set-30pcs-76mm-3","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776002646.jpg","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776002691.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776002718.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776002754.jpg"
"1020","Total Tpbx0142 Plastic Tool Box 14 Inch Size","Accessories","","2.75","KWD","Out of Stock","1 Days","","https://aipowerkw.com/en/product/1020-total-tpbx0142-plastic-tool-box-14-inch-size","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776016789.jpg","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776016805.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776016826.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776016846.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776016888.jpg"
"1023","Total Plastic Tool Box 17 Inch Size","Accessories","","4","KWD","Out of Stock","1 Days","","https://aipowerkw.com/en/product/1023-total-plastic-tool-box-17-inch-size","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776017254.jpg","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776017276.jpg"
"1026","Total Tools 16 Inch Canvas Tool Bag With 25 Pockets Plastic Base And Canvas Handle","Accessories","","9","KWD","In Stock","1 Days","","https://aipowerkw.com/en/product/1026-total-tools-16-inch-canvas-tool-bag-with-25-pockets-plastic-base-and-canvas-handle","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776018283.jpg","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776018288.jpg"
"1074","Jump Starter Air Compressor H D 1 Year Warranty","Accessories","","29","KWD","In Stock","1 Days","","https://aipowerkw.com/en/product/1074-jump-starter-air-compressor-h-d-1-year-warranty","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776171647.jpg","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776171675.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776171694.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776171700.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776171711.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776171720.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776171727.jpg"
"1107","Conpex 5 Ton Electric Car Jack 6 In 1 Multi Tool With Remote","Accessories","","39","KWD","In Stock","1 Days","","https://aipowerkw.com/en/product/1107-conpex-5-ton-electric-car-jack-6-in-1-multi-tool-with-remote","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776279163.jpg","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776279182.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776279191.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776279206.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776279215.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776279227.jpg"
"1110","Hole Saw Set 9 Pcs Blister Ms53754 Cymate","Accessories","","2.5","KWD","In Stock","1 Days","","https://aipowerkw.com/en/product/1110-hole-saw-set-9-pcs-blister-ms53754-cymate","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776287171.jpg","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776287188.jpg"
"1113","Hole Saw Set 6 Pcs Blister Ms53753 Cymate","Accessories","","1.65","KWD","In Stock","1 Days","","https://aipowerkw.com/en/product/1113-hole-saw-set-6-pcs-blister-ms53753-cymate","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776287731.jpg","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776287740.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776287750.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776287756.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776287762.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776287770.jpg"
"1116","2 Ton Car Jack Bottle Somafix Industrial","Accessories","","5","KWD","In Stock","1 Days","","https://aipowerkw.com/en/product/1116-2-ton-car-jack-bottle-somafix-industrial","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776288595.jpg","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776288706.jpg"
"1119","6 Ton Car Jack Bottle Somafix Industrial","Accessories","","7","KWD","In Stock","1 Days","","https://aipowerkw.com/en/product/1119-6-ton-car-jack-bottle-somafix-industrial","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776289069.jpg","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776289074.jpg"
"1122","10 Ton Car Jack Bottle Somafix Industrial","Accessories","","8.25","KWD","In Stock","1 Days","","https://aipowerkw.com/en/product/1122-10-ton-car-jack-bottle-somafix-industrial","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776289212.jpg","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776289218.jpg"
"1125","20 Ton Car Jack Bottle Somafix Industrial","Accessories","","12.5","KWD","In Stock","1 Days","","https://aipowerkw.com/en/product/1125-20-ton-car-jack-bottle-somafix-industrial","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776289341.jpg","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776289343.jpg"
"1128","Garden Sprayer Round 4pcs Set Sfs2005 Somafix","Accessories","","2.25","KWD","Out of Stock","1 Days","","https://aipowerkw.com/en/product/1128-garden-sprayer-round-4pcs-set-sfs2005-somafix","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776290004.jpg","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776290015.jpg"
"1131","Bench Vise Vacuum Base 60mm Sfm1 2 5 Somafix","Accessories","","5","KWD","In Stock","1 Days","","https://aipowerkw.com/en/product/1131-bench-vise-vacuum-base-60mm-sfm1-2-5-somafix","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776290370.jpg","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776290376.jpg"
"1149","3 Ton Car Jack Stand Soma Industrial","Accessories","","7","KWD","In Stock","1 Days","","https://aipowerkw.com/en/product/1149-3-ton-car-jack-stand-soma-industrial","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776339334.jpg","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776339371.jpg"
"1152","6 Ton Car Jack Stand Soma Industrial","Accessories","","8.5","KWD","In Stock","1 Days","","https://aipowerkw.com/en/product/1152-6-ton-car-jack-stand-soma-industrial","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776339821.jpg","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776339826.jpg"
"1158","25m Heavy Duty Extension Cable Reel With 3 Sockets 3x2 5mm%c2%b2 Socket Safety Shutter Power Extension","Accessories","","13","KWD","In Stock","1 Days","","https://aipowerkw.com/en/product/1158-25m-heavy-duty-extension-cable-reel-with-3-sockets-3x2-5mm%C2%B2-socket-safety-shutter-power-extension","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776365880.jpg","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776365905.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776365926.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776365943.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776365957.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776365970.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776365979.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776365988.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776366003.jpg"
"1182","2 Ton Makute Car Jack Hydraulic","Accessories","","14","KWD","In Stock","1 Days","","https://aipowerkw.com/en/product/1182-2-ton-makute-car-jack-hydraulic","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776470823.jpg","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776470863.jpg"
"1185","3 Ton Makute Car Jack Hydraulic","Accessories","","29","KWD","In Stock","1 Days","","https://aipowerkw.com/en/product/1185-3-ton-makute-car-jack-hydraulic","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776471285.jpg","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776471325.jpg"
"1206","Bosch X Line Drill And Screwdriver Bit Set Tin Coated 70 Pieces","Accessories","","17.5","KWD","In Stock","1 Days","","https://aipowerkw.com/en/product/1206-bosch-x-line-drill-and-screwdriver-bit-set-tin-coated-70-pieces","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776617653.jpg","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776617661.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776617668.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776617678.jpg"
"1212","Total Auto Darkening Welding Helmet Model Tsp9306","Accessories","","14","KWD","Only 8 left","1 Days","","https://aipowerkw.com/en/product/1212-total-auto-darkening-welding-helmet-model-tsp9306","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776752312.jpg","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776752321.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776752327.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776752336.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776752343.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776752350.jpg"
"720","Ingco Spd7508 750 W 1 0 Hp Sewage Submersible Pump","Water Pumps","","19","KWD","Out of Stock","1 Days","{""rated_power_w"":""750W(1.0HP)"",""max_head_m"":""8m""}","https://aipowerkw.com/en/product/720-ingco-spd7508-750-w-1-0-hp-sewage-submersible-pump","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01775320815.jpg","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01775320824.jpg"
"723","Ingco Vpm75068 Water Pump 750w 1 0hp Max Head 52m","Water Pumps","","20","KWD","Out of Stock","1 Days","{""rated_power_w"":""750W(1.0HP)"",""max_head_m"":""52m"",""suction_head_m"":""8m""}","https://aipowerkw.com/en/product/723-ingco-vpm75068-water-pump-750w-1-0hp-max-head-52m","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01775321336.jpg","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01775321344.jpg"
"849","Ingco Diesel Engine Water Pump 3 8hp Gep201 Ing Wp","Water Pumps","","95","KWD","Out of Stock","1 Days","{""flow_rate"":""533 L/min"",""engine_power_hp"":""3.8 HP"",""displacement_cc"":""211 cc""}","https://aipowerkw.com/en/product/849-ingco-diesel-engine-water-pump-3-8hp-gep201-ing-wp","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01775741727.jpg","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01775741731.jpg"
"909","Total Tools 2 Inch 7 Hp Gasoline Water Pump","Water Pumps","","65","KWD","Out of Stock","1 Days","{""engine_power_hp"":""7 hp""}","https://aipowerkw.com/en/product/909-total-tools-2-inch-7-hp-gasoline-water-pump","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01775841325.jpg","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01775841329.jpg"
"921","Total 2hp Water Submersible Pump Withcutting Blade 1 500w","Water Pumps","","60","KWD","Out of Stock","1 Days","{""rated_power_w"":""1500W(2.0HP)"",""flow_rate"":""350L/min""}","https://aipowerkw.com/en/product/921-total-2hp-water-submersible-pump-withcutting-blade-1-500w","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01775844123.jpg","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01775844153.jpg"
"1155","Intiplus 25mtr Wall Mounted Automatic Retractable Garden Hose Reel","Water Pumps","","20","KWD","In Stock","1 Days","","https://aipowerkw.com/en/product/1155-intiplus-25mtr-wall-mounted-automatic-retractable-garden-hose-reel","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776341049.jpg","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776341058.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776341129.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776341159.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776341165.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776341176.jpg"
"318","30l 1200w Electric Power Two Motors Cyclone Vacuum Cleaner Water Filter","Cleaning","","35","KWD","Only 5 left","12 Hours","","https://aipowerkw.com/en/product/318-30l-1200w-electric-power-two-motors-cyclone-vacuum-cleaner-water-filter","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01769107508.jpg","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01769107514.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01769107520.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01769107525.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01769107532.jpg"
"321","60l Powerful Professional Heavy Duty Vacuum Cleaner Type 2400w Three Motor","Cleaning","","60","KWD","Only 8 left","12 Hours","","https://aipowerkw.com/en/product/321-60l-powerful-professional-heavy-duty-vacuum-cleaner-type-2400w-three-motor","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01769108009.jpg","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01769108027.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01769108033.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01769108039.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01769108300.jpg"
"324","80l 3200w Competitive Price Dry And Wet Vacuum Cleaner","Cleaning","","75","KWD","In Stock","12 Hours","","https://aipowerkw.com/en/product/324-80l-3200w-competitive-price-dry-and-wet-vacuum-cleaner","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01769108882.jpg","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01769108920.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01769108925.jpg"
"336","Power Pro 7hp Gasoline High Pressure Washer 180 Bar","Cleaning","","90","KWD","Only 2 left","12 Hours","","https://aipowerkw.com/en/product/336-power-pro-7hp-gasoline-high-pressure-washer-180-bar","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01769157209.jpg","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01769157217.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01769157222.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01769157228.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01769157236.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01769157243.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01769157250.jpg"
"540","Vtools 105 Bar Electric Pressure Washer With 5 Meter Hose And Soap Dispenser","Cleaning","","25","KWD","In Stock","12 Hours","","https://aipowerkw.com/en/product/540-vtools-105-bar-electric-pressure-washer-with-5-meter-hose-and-soap-dispenser","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01773858510.jpg","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01773858519.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01773858524.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01773858530.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01773858536.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01773858542.jpg"
"621","Vtools 150 Bar 1800w Air Cooled Induction Pressure Washer","Cleaning","","70","KWD","Only 5 left","1 Days","","https://aipowerkw.com/en/product/621-vtools-150-bar-1800w-air-cooled-induction-pressure-washer","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01775138834.jpg","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01775138838.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01775138842.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01775138847.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01775138852.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01775138858.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01775138865.jpg"
"660","Vtools 165 Bar Electric Pressure Washer With 2 Wheels Meter Hose And Soap Dispenser","Cleaning","","40","KWD","In Stock","1 Days","","https://aipowerkw.com/en/product/660-vtools-165-bar-electric-pressure-washer-with-2-wheels-meter-hose-and-soap-dispenser","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01775159699.jpg","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01775159743.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01775159752.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01775159760.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01775159768.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01775159774.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01775159781.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01775159790.jpg"
"663","Power Pro 15hp Gasoline High Pressure Washer 200 Bar","Cleaning","","250","KWD","Only 1 left","1 Days","","https://aipowerkw.com/en/product/663-power-pro-15hp-gasoline-high-pressure-washer-200-bar","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01775160409.jpg","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01775160421.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01775160435.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01775160442.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01775160451.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01775160458.jpg"
"855","Ingco 2000w 160 Bar Corded High Pressure Washer Wire 5 Mtr","Cleaning","","40","KWD","Only 2 left","1 Days","{""input_power_w"":""2000W"",""max_pressure_bar"":""160Bar"",""flow_rate"":""6.0L/min""}","https://aipowerkw.com/en/product/855-ingco-2000w-160-bar-corded-high-pressure-washer-wire-5-mtr","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01775756415.jpg","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01775756446.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01775756500.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01775756507.jpg"
"861","Ingco 1500w 100 Bar High Pressure Washer With Wire 8 Mtr","Cleaning","","35","KWD","Only 4 left","1 Days","{""voltage"":""220-240V~50Hz"",""input_power_w"":""1500W"",""max_pressure_bar"":""100Bar"",""flow_rate"":""6.0L/min""}","https://aipowerkw.com/en/product/861-ingco-1500w-100-bar-high-pressure-washer-with-wire-8-mtr","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01775758414.jpg","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01775758421.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01775758427.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01775758434.jpg"
"870","Ingco 1600w High Pressure Washer Max 140bar","Cleaning","","29","KWD","Out of Stock","1 Days","{""input_power_w"":""1600W"",""max_pressure_bar"":""140Bar"",""flow_rate"":""5.5L/min""}","https://aipowerkw.com/en/product/870-ingco-1600w-high-pressure-washer-max-140bar","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01775760703.jpg","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01775760719.jpg"
"897","Electric 15l Wet And Dry Vacuum Cleaner 1200w With Wheels","Cleaning","","29.5","KWD","In Stock","1 Days","","https://aipowerkw.com/en/product/897-electric-15l-wet-and-dry-vacuum-cleaner-1200w-with-wheels","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01775816391.jpg","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01775816397.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01775816404.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01775816411.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01775816417.jpg"
"942","Total 1600w 140 Bar Electric Pressure Washer","Cleaning","","27","KWD","Out of Stock","1 Days","{""input_power_w"":""1600W"",""max_pressure_bar"":""140Bar"",""flow_rate"":""5.5L/min""}","https://aipowerkw.com/en/product/942-total-1600w-140-bar-electric-pressure-washer","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01775850381.jpg","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01775850402.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01775850410.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01775850447.jpg"
"945","Total Drill Cleaning Brush Set 11 Pcs","Cleaning","","8.5","KWD","In Stock","1 Days","","https://aipowerkw.com/en/product/945-total-drill-cleaning-brush-set-11-pcs","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01775850864.jpg","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01775850868.jpg"
"1035","Ingco 7 5m Pipe Cleaning Hose","Cleaning","","5.5","KWD","Out of Stock","1 Days","{""max_pressure_bar"":""150bar""}","https://aipowerkw.com/en/product/1035-ingco-7-5m-pipe-cleaning-hose","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776066564.jpg","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776066587.jpg"
"1161","Makute 1500w 80b Car Pressure Washer Hpw121 60p High Pressure Cleaner","Cleaning","","46","KWD","Out of Stock","1 Days","","https://aipowerkw.com/en/product/1161-makute-1500w-80b-car-pressure-washer-hpw121-60p-high-pressure-cleaner","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776379442.jpg","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776379449.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776379454.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776379460.jpg"
"1200","Vtools 120 Bar Electric Induction Pressure Washer With 5 Meter Hose Soap Dispenser 1800 Watt Aut","Cleaning","","59","KWD","Only 5 left","1 Days","","https://aipowerkw.com/en/product/1200-vtools-120-bar-electric-induction-pressure-washer-with-5-meter-hose-soap-dispenser-1800-watt-aut","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776601237.jpg","https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776601243.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776601247.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776601252.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776601262.jpg,https://ksacdn4.mnasaticdn.com/uploads/product_image/11013/product_01776601268.jpg"
